denoise_threshold,denoise_method,median_kernel,gaussian_kernel,clahe_trigger,clahe_cliplimit,clahe_tile,binarize_median,binarize_blocksize,binarize_c,binarize_method,line_ratio_thresh,line_removal,line_dilation,line_dilation_iter,avg_cer,avg_wer
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 40)","(3, 3)",1,9.205,24.5867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 40)","(3, 3)",2,9.1233,24.725
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 40)","(5, 5)",1,9.1233,24.725
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 40)","(5, 5)",2,8.6594,23.1322
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(2, 2)",1,15.6889,42.9989
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(2, 2)",2,15.9394,43.7333
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(3, 3)",1,9.5494,25.0122
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(3, 3)",2,9.2956,24.7406
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(5, 5)",1,9.2956,24.7406
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.003,"(10, 50)","(5, 5)",2,9.915,26.7306
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(2, 2)",1,14.8244,41.3344
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(2, 2)",2,14.8472,41.5622
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(3, 3)",1,9.2011,24.635
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(3, 3)",2,9.0889,24.6706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(5, 5)",1,9.0889,24.6706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 40)","(5, 5)",2,8.5789,22.9444
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(2, 2)",1,15.6928,43.1789
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(2, 2)",2,15.9056,43.8861
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(3, 3)",1,9.5644,25.1922
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(3, 3)",2,9.2694,24.7911
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(5, 5)",1,9.2694,24.7911
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,gaussian_c,0.005,"(10, 50)","(5, 5)",2,9.8989,26.5711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(2, 2)",1,15.5006,42.9117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(2, 2)",2,15.4278,42.5394
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(3, 3)",1,10.52,28.1506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(3, 3)",2,9.455,25.1861
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(5, 5)",1,9.455,25.1861
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 40)","(5, 5)",2,9.4194,25.8328
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(2, 2)",1,15.8844,44.5883
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(2, 2)",2,15.5683,44.1056
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(3, 3)",1,10.7789,29.6383
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(3, 3)",2,10.87,29.5311
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(5, 5)",1,10.87,29.5311
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.001,"(10, 50)","(5, 5)",2,11.0361,30.58
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(2, 2)",1,15.495,42.8728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(2, 2)",2,15.4222,42.5006
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(3, 3)",1,10.5144,28.1117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(3, 3)",2,9.435,25.0117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(5, 5)",1,9.435,25.0117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 40)","(5, 5)",2,9.3706,25.5489
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(2, 2)",1,15.8289,44.3617
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(2, 2)",2,15.4783,43.7456
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(3, 3)",1,10.675,29.3144
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(3, 3)",2,10.7206,28.955
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(5, 5)",1,10.7206,28.955
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.003,"(10, 50)","(5, 5)",2,10.7861,29.5678
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(2, 2)",1,15.495,42.8728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(2, 2)",2,15.4222,42.5006
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(3, 3)",1,10.5144,28.1117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(3, 3)",2,9.435,25.0117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(5, 5)",1,9.435,25.0117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 40)","(5, 5)",2,9.3706,25.5489
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(2, 2)",1,15.8289,44.3617
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(2, 2)",2,15.4783,43.7456
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(3, 3)",1,10.675,29.3144
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(3, 3)",2,10.7206,28.955
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(5, 5)",1,10.7206,28.955
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,25,mean_c,0.005,"(10, 50)","(5, 5)",2,10.7861,29.5678
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(2, 2)",1,14.8161,43.1778
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(2, 2)",2,14.6772,42.6583
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(3, 3)",1,8.9417,24.6806
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(3, 3)",2,8.9367,24.2289
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(5, 5)",1,8.9367,24.2289
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 40)","(5, 5)",2,9.6572,25.7444
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(2, 2)",1,15.6544,44.3317
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(2, 2)",2,15.3728,43.6867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(3, 3)",1,9.6167,25.2994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(3, 3)",2,9.0322,23.8461
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(5, 5)",1,9.0322,23.8461
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.001,"(10, 50)","(5, 5)",2,10.2494,27.5389
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(2, 2)",1,14.8161,43.1778
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(2, 2)",2,14.6772,42.6583
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(3, 3)",1,8.9417,24.6806
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(3, 3)",2,8.9272,24.1628
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(5, 5)",1,8.9272,24.1628
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 40)","(5, 5)",2,9.6428,25.645
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(2, 2)",1,15.6261,44.1994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(2, 2)",2,15.3489,43.6206
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(3, 3)",1,9.5883,25.1672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(3, 3)",2,8.9933,23.6961
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(5, 5)",1,8.9933,23.6961
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.003,"(10, 50)","(5, 5)",2,10.2011,27.3556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(2, 2)",1,14.8433,43.3339
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(2, 2)",2,14.6506,42.71
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(3, 3)",1,8.905,24.6094
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(3, 3)",2,8.905,24.2672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(5, 5)",1,8.905,24.2672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 40)","(5, 5)",2,9.4589,25.2906
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(2, 2)",1,15.4422,43.7639
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(2, 2)",2,15.2094,43.3078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(3, 3)",1,9.5322,25.2167
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(3, 3)",2,8.9033,23.6983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(5, 5)",1,8.9033,23.6983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,gaussian_c,0.005,"(10, 50)","(5, 5)",2,10.0806,27.2272
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(2, 2)",1,16.6111,45.6317
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(2, 2)",2,16.1272,45.2233
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(3, 3)",1,10.5622,27.6583
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(3, 3)",2,10.5533,28.3583
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(5, 5)",1,10.5533,28.3583
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 40)","(5, 5)",2,9.4806,25.8206
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(2, 2)",1,16.9617,46.0511
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(2, 2)",2,16.8828,46.115
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(3, 3)",1,10.6128,28.555
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(3, 3)",2,10.0972,27.7417
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(5, 5)",1,10.0972,27.7417
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.001,"(10, 50)","(5, 5)",2,10.7072,29.2533
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(2, 2)",1,16.6056,45.5928
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(2, 2)",2,16.1217,45.1844
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(3, 3)",1,10.5567,27.6194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(3, 3)",2,10.5372,28.2506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(5, 5)",1,10.5372,28.2506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 40)","(5, 5)",2,9.45,25.6289
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(2, 2)",1,16.9172,45.8439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(2, 2)",2,16.8222,45.8522
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(3, 3)",1,10.5628,28.3422
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(3, 3)",2,10.0122,27.2994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(5, 5)",1,10.0122,27.2994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.003,"(10, 50)","(5, 5)",2,10.5572,28.6078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(2, 2)",1,16.6056,45.5928
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(2, 2)",2,16.1217,45.1844
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(3, 3)",1,10.5567,27.6194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(3, 3)",2,10.5372,28.2506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(5, 5)",1,10.5372,28.2506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 40)","(5, 5)",2,9.45,25.6289
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(2, 2)",1,16.9172,45.8439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(2, 2)",2,16.8222,45.8522
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(3, 3)",1,10.5628,28.3422
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(3, 3)",2,10.0122,27.2994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(5, 5)",1,10.0122,27.2994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,30,mean_c,0.005,"(10, 50)","(5, 5)",2,10.5572,28.6078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(2, 2)",1,14.9994,42.4767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(2, 2)",2,14.8078,41.6711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(3, 3)",1,9.2833,24.5789
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(3, 3)",2,8.8389,23.9194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(5, 5)",1,8.8389,23.9194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 40)","(5, 5)",2,9.16,24.9483
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(2, 2)",1,14.8606,40.9756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(2, 2)",2,15.2278,42.8722
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(3, 3)",1,9.7561,25.6528
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(3, 3)",2,9.3022,25.4944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(5, 5)",1,9.3022,25.4944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.001,"(10, 50)","(5, 5)",2,10.0333,27.1328
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(2, 2)",1,14.9994,42.4767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(2, 2)",2,14.8078,41.6711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(3, 3)",1,9.2833,24.5789
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(3, 3)",2,8.8389,23.9194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(5, 5)",1,8.8389,23.9194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 40)","(5, 5)",2,9.1456,24.8489
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(2, 2)",1,14.8461,40.8761
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(2, 2)",2,15.2133,42.7728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(3, 3)",1,9.7272,25.5206
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(3, 3)",2,9.2878,25.395
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(5, 5)",1,9.2878,25.395
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.003,"(10, 50)","(5, 5)",2,10.0044,26.9672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(2, 2)",1,15.0067,42.4989
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(2, 2)",2,14.8122,41.725
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(3, 3)",1,9.3206,24.7061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(3, 3)",2,8.8511,24.1278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(5, 5)",1,8.8511,24.1278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 40)","(5, 5)",2,9.1872,24.9772
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(2, 2)",1,14.8167,40.9539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(2, 2)",2,15.145,42.9283
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(3, 3)",1,9.7306,25.7739
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(3, 3)",2,9.3561,25.7022
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(5, 5)",1,9.3561,25.7022
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,gaussian_c,0.005,"(10, 50)","(5, 5)",2,9.9772,26.965
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(2, 2)",1,15.2378,43.73
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(2, 2)",2,15.0639,43.7556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(3, 3)",1,9.965,27.3194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(3, 3)",2,8.5344,23.9606
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(5, 5)",1,8.5344,23.9606
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 40)","(5, 5)",2,9.5517,27.1228
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(2, 2)",1,15.6861,44.325
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(2, 2)",2,15.5967,43.73
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(3, 3)",1,10.2517,27.6267
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(3, 3)",2,9.5889,26.5867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(5, 5)",1,9.5889,26.5867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.001,"(10, 50)","(5, 5)",2,9.6239,26.6689
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(2, 2)",1,15.2406,43.73
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(2, 2)",2,15.0667,43.7556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(3, 3)",1,9.9678,27.3194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(3, 3)",2,8.5278,23.8944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(5, 5)",1,8.5278,23.8944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 40)","(5, 5)",2,9.5406,27.0233
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(2, 2)",1,15.6606,44.1928
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(2, 2)",2,15.5506,43.545
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(3, 3)",1,10.2261,27.5128
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(3, 3)",2,9.5383,26.2861
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(5, 5)",1,9.5383,26.2861
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.003,"(10, 50)","(5, 5)",2,9.5522,26.2961
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(2, 2)",1,15.2406,43.73
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(2, 2)",2,15.0667,43.7556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(3, 3)",1,9.9678,27.3194
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(3, 3)",2,8.5278,23.8944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(5, 5)",1,8.5278,23.8944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,81,35,mean_c,0.005,"(10, 40)","(5, 5)",2,9.5406,27.0233
